,time,thscode,ths_the_new_csrc_industry_stock,ths_china_securities_industry_stock,ths_avg_held_num_growth_q_stock,ths_avg_held_num_growth_6m_stock,ths_total_current_assets_stock,ths_sq_operating_total_revenue_stock,ths_sq_np_stock,ths_total_profit_to_oi_ttm_stock,ths_avg_price_stock,ths_vol_stock,ths_inflow_vol_stock,ths_outflow_vol_stock,ths_the_amac_index_stock,ths_ygzs_new_stock,ths_sm_num_stock,ths_techcore_num_stock,ths_total_shares_stock,ths_total_float_shares_stock,ths_float_ashare_to_total_shares_stock,ths_hk_listed_stock_ratio_stock,ths_overseas_listed_shares_ratio_stock,ths_top10_hlolder_held_ratio_stock,ths_top10_float_hlolder_held_ratio_stock,ths_qfii_held_ratio_stock,ths_fund_held_ratio_stock,ths_broker_held_ratio_stock,ths_accum_pledge_num_ratio_stock,ths_eps_basic_stock,ths_nav_ps_stock,ths_roe_avg_by_ths_stock,ths_net_interest_of_ta_stock,ths_gross_selling_rate_stock,ths_np_to_revenue_stock,ths_rad_cost_to_revenue_stock,ths_bisic_eps_yoy_stock,ths_operating_revenue_yoy_stock,ths_np_yoy_stock,ths_net_assets_yoy_stock,ths_rad_amt_yoy_stock,ths_asset_liab_ratio_stock,ths_current_asset_turnover_stock,ths_fixed_asset_turnover_ratio_stock,ths_operating_capital_turnover_stock,ths_dividend_benchmark_shares_stock,ths_dividend_ps_before_tax_stock,ths_dividend_ratio_stock,ths_turnover_ratio_stock,ths_net_infow_stock,ths_main_inflow_rate_stock,ths_int_illegality_num_stock,ths_int_illegality_amt_stock,ths_float_holder_held_mv_stock,ths_org_holder_type_stock,ths_fixed_asset_sum_pit_stock,ths_total_revenue_growth_ny_stock,ths_operating_profit_growth_ny_stock,ths_net_profit_growth_ny_stock,ths_total_assets_growth_ny_stock,ths_holder_equity_growth_ny_stock,ths_net_asset_yield_growth_ny_stock,ths_open_price_stock,ths_close_price_stock,ths_low_stock,ths_high_price_stock,year,ths_latest_subject_rating_stock,ths_revenue_pp_stock,ths_sm_annual_total_salary_stock,ths_postgraduate_num_ratio_stock,ths_tech_num_ratio_stock,ths_manage_staff_ratio_stock,mean_score,std_score,quater_score,quater3_score
710,2021-11-08,300750.SZ,制造业,,1.0999440520027,104.45795278731,149294839099.23,29286984893.04,3819873214.42,14.56381432743,654.20419405822,12269565.0,6010100.0,6188146.0,AMAC电气,,6,4,2329007802.0,2036813112.0,87.45411287377,0.0,0.0,63.22,51.2064,2.0918,13.1992,,1.46628963504,3.3464,31.2127,11.3236,4.5075,27.511,12.4656,6.2633948536833,119.5368,132.7277,148.35575092858,18.479575771495,116.72529799983,67.8178,0.5597,2.8505,1.583,,,,0.60239031886201,92597.0,0.75468853215253,,,377634332241.6,一般法人,,283.37080791537,254.57574142604,246.10761017585,290.57751333693,132.22393371011,44.803422285598,637.0,660.8,631.0,664.98,2021,Baa1,,2474.3,3.7463666702551,12.05607588426,,,,,
711,2021-11-09,300750.SZ,制造业,,1.0999440520027,104.45795278731,149294839099.23,29286984893.04,3819873214.42,14.56381432743,661.19136436688,6674583.0,2527320.0,2789600.0,AMAC电气,,6,4,2329007802.0,2036813112.0,87.45411287377,0.0,0.0,63.22,51.2064,2.0918,13.1992,,1.46628963504,3.3464,31.2127,11.3236,4.5075,27.511,12.4656,6.2633948536833,119.5368,132.7277,148.35575092858,18.479575771495,116.72529799983,67.8178,0.5597,2.8505,1.583,,,,0.3276973700079,-317381.0,-4.7550685937983,,,379051603948.56,一般法人,,283.37080791537,254.57574142604,246.10761017585,290.57751333693,132.22393371011,44.803422285598,667.74,663.28,653.13,668.0,2021,Baa1,,2474.3,3.7463666702551,12.05607588426,,,,,
712,2021-11-10,300750.SZ,制造业,,1.0999440520027,104.45795278731,149294839099.23,29286984893.04,3819873214.42,14.56381432743,644.95846740058,12739826.0,4981569.0,6976332.0,AMAC电气,,6,4,2329007802.0,2036813112.0,87.45411287377,0.0,0.0,63.22,51.2064,2.0918,13.1992,,1.46628963504,3.3464,31.2127,11.3236,4.5075,27.511,12.4656,6.2633948536833,119.5368,132.7277,148.35575092858,18.479575771495,116.72529799983,67.8178,0.5597,2.8505,1.583,,,,0.62547839686138,-1515814.0,-11.898231577103,,,370319381496.0,一般法人,,283.37080791537,254.57574142604,246.10761017585,290.57751333693,132.22393371011,44.803422285598,651.13,648.0,635.0,656.47,2021,Baa1,,2474.3,3.7463666702551,12.05607588426,,,,,
713,2021-11-11,300750.SZ,制造业,,1.0999440520027,104.45795278731,149294839099.23,29286984893.04,3819873214.42,14.56381432743,658.20852320866,7701413.0,3042854.0,3045096.0,AMAC电气,,6,4,2329007802.0,2036813112.0,87.45411287377,0.0,0.0,63.22,51.2064,2.0918,13.1992,,1.46628963504,3.3464,31.2127,11.3236,4.5075,27.511,12.4656,6.2633948536833,119.5368,132.7277,148.35575092858,18.479575771495,116.72529799983,67.8178,0.5597,2.8505,1.583,,,,0.37811092999287,-116889.0,-1.5177604421422,,,374805503632.95,一般法人,,283.37080791537,254.57574142604,246.10761017585,290.57751333693,132.22393371011,44.803422285598,651.0,655.85,650.1,665.13,2021,Baa1,,2474.3,3.7463666702551,12.05607588426,,,,,
714,2021-11-12,300750.SZ,制造业,,1.0999440520027,104.45795278731,149294839099.23,29286984893.04,3819873214.42,14.56381432743,640.2981985438,11420150.0,4230673.0,5917631.0,AMAC电气,,6,4,2329007802.0,2036813112.0,87.45411287377,0.0,0.0,63.22,51.2064,2.0918,13.1992,,1.46628963504,3.3464,31.2127,11.3236,4.5075,27.511,12.4656,6.2633948536833,119.5368,132.7277,148.35575092858,18.479575771495,116.72529799983,67.8178,0.5597,2.8505,1.583,,,,0.56068718002244,-1674350.0,-14.661366094141,,,366319017807.0,一般法人,,283.37080791537,254.57574142604,246.10761017585,290.57751333693,132.22393371011,44.803422285598,657.0,641.0,633.92,661.86,2021,Baa1,,2474.3,3.7463666702551,12.05607588426,,,,,
715,2021-11-15,300750.SZ,制造业,,1.0999440520027,104.45795278731,149294839099.23,29286984893.04,3819873214.42,14.56381432743,619.97980426696,14007599.0,5544376.0,6819247.0,AMAC电气,,6,4,2330851200.0,2036813112.0,87.384948125389,0.0,0.0,63.22,51.2064,2.0918,13.1992,,1.4651299919961,3.3464,31.2127,11.3236,4.5075,27.511,12.4656,6.2633948536833,119.5368,132.7277,148.35575092858,18.479575771495,116.72529799983,67.8178,0.5597,2.8505,1.583,,,,0.68772136812521,-1376589.0,-9.8274443750139,,,354317926740.0,一般法人,,283.37080791537,254.57574142604,246.10761017585,290.57751333693,132.22393371011,44.803422285598,640.99,620.0,607.96,640.99,2021,Baa1,,2474.3,3.7463666702551,12.05607588426,,,,,
716,2021-11-16,300750.SZ,制造业,,1.0999440520027,104.45795278731,149294839099.23,29286984893.04,3819873214.42,14.56381432743,616.83152145375,8433513.0,3131221.0,3279333.0,AMAC电气,,6,4,2330851200.0,2038656510.0,87.464035027204,0.0,0.0,63.22,51.2064,2.0918,13.1992,,1.4651299919961,3.3464,31.2127,11.3236,4.5075,27.511,12.4656,6.2633948536833,119.5368,132.7277,148.35575092858,18.479575771495,116.72529799983,67.8178,0.5597,2.8505,1.583,,,,0.41367993865725,-380643.0,-4.5134572034216,,,351443379689.19,一般法人,,283.37080791537,254.57574142604,246.10761017585,290.57751333693,132.22393371011,44.803422285598,620.0,614.97,607.0,625.12,2021,Baa1,,2474.3,3.7463666702551,12.05607588426,,,,,
717,2021-11-17,300750.SZ,制造业,,1.0999440520027,104.45795278731,149294839099.23,29286984893.04,3819873214.42,14.56381432743,624.37552285264,7561643.0,2950196.0,3143952.0,AMAC电气,,6,4,2330851200.0,2038656510.0,87.464035027204,0.0,0.0,63.22,51.2064,2.0918,13.1992,,1.4651299919961,3.3464,31.2127,11.3236,4.5075,27.511,12.4656,6.2633948536833,119.5368,132.7277,148.35575092858,18.479575771495,116.72529799983,67.8178,0.5597,2.8505,1.583,,,,0.37091304802495,-58653.0,-0.77566475962962,,,357678232238.76,一般法人,,283.37080791537,254.57574142604,246.10761017585,290.57751333693,132.22393371011,44.803422285598,623.0,625.88,617.56,630.43,2021,Baa1,,2474.3,3.7463666702551,12.05607588426,,,,,
718,2021-11-18,300750.SZ,制造业,,,,,,,14.56381432743,624.06387829246,7527274.0,2870885.0,3016951.0,AMAC电气,,6,4,2330851200.0,2038656510.0,87.464035027204,0.0,0.0,63.22,51.2064,2.0918,13.1992,,1.4651299919961,3.3464,31.2127,11.3236,4.5075,27.511,12.4656,6.2633948536833,119.5368,132.7277,148.35575092858,18.479575771495,116.72529799983,67.8178,0.5597,2.8505,1.583,,,,0.36922718285681,-376036.0,-4.9956464983206,,,357746809902.0,一般法人,,,,,,,,625.88,626.0,613.59,636.66,2021,Baa1,,2474.3,3.7463666702551,12.05607588426,,,,,
719,2021-11-19,300750.SZ,制造业,,,,,,,14.56381432743,631.87301206013,8456790.0,4999605.0,3876017.0,AMAC电气,,6,4,2330851200.0,2038656510.0,87.464035027204,0.0,0.0,,,,,,1.4651299919961,,,,,,,,,,,,,,,,,,,,0.41482172001599,975915.0,11.540016956789,,,365176056753.0,一般法人,,,,,,,,631.0,639.0,620.05,639.0,2021,Baa1,,2474.3,3.7463666702551,12.05607588426,,,,,
720,2021-11-22,300750.SZ,制造业,,,,,,,14.56381432743,667.27203481209,15308991.0,9752021.0,7016097.0,AMAC电气,,6,4,2330851200.0,2038656510.0,87.464035027204,0.0,0.0,,,,,,1.4651299919961,,,,,,,,,,,,,,,,,,,,0.75093528139274,1676024.0,10.947971685397,,,389178238887.0,一般法人,,,,,,,,644.99,681.0,642.11,681.0,2021,Baa1,,2474.3,3.7463666702551,12.05607588426,,,,,
721,2021-11-23,300750.SZ,制造业,,,,,,,14.56381432743,671.76131589176,9931174.0,5115088.0,4662975.0,AMAC电气,,6,4,2330851200.0,2038656510.0,87.464035027204,0.0,0.0,,,,,,0.80871743335654,,,,,,,,,,,,,,,,,,,,0.48714307443582,-303.0,-0.003050998804371,,,384034914144.0,一般法人,,,,,,,,680.31,672.0,666.0,680.31,2021,Baa1,,2474.3,3.7463666702551,12.05607588426,,,,,
722,2021-11-24,300750.SZ,制造业,,,,,,,14.56381432743,661.24631886235,8550354.0,3487199.0,4570069.0,AMAC电气,,6,4,2330851200.0,2038656510.0,87.464035027204,0.0,0.0,,,,,,0.80871743335654,,,,,,,,,,,,,,,,,,,,0.4194112131229,-1307886.0,-15.296278961082,,,376491371187.6,一般法人,,,,,,,,670.17,658.8,650.34,675.8,2021,Baa1,,2474.3,3.7463666702551,12.05607588426,,,,,
723,2021-11-25,300750.SZ,制造业,,,,,,,14.56381432743,652.36349471181,5822028.0,2200098.0,2898569.0,AMAC电气,,6,4,2330851200.0,2038656510.0,87.464035027204,0.0,0.0,,,,,,0.80871743335654,,,,,,,,,,,,,,,,,,,,0.2855816058979,-694400.0,-11.927115431255,,,373748264658.0,一般法人,,,,,,,,653.0,654.0,645.29,658.5,2021,Baa1,,2474.3,3.7463666702551,12.05607588426,,,,,
724,2021-11-26,300750.SZ,制造业,,,,,,,14.56381432743,660.7006777777,5850222.0,2427899.0,2467873.0,AMAC电气,,6,4,2330851200.0,2038656510.0,87.464035027204,0.0,0.0,,,,,,0.80871743335654,,,,,,,,,,,,,,,,,,,,0.2869645755086,-113455.0,-1.9393281143861,,,376034186766.0,一般法人,,,,,,,,651.0,658.0,651.0,668.8,2021,Baa1,,2474.3,3.7463666702551,12.05607588426,,,,,
725,2021-11-29,300750.SZ,制造业,,,,,,,14.56381432743,676.66276520439,11465261.0,5610800.0,5308490.0,AMAC电气,,6,4,2330851200.0,2038656510.0,87.464035027204,0.0,0.0,,,,,,0.80871743335654,,,,,,,,,,,,,,,,,,,,0.56239297516579,635812.0,5.5455519067555,,,388492462254.6,一般法人,,,,,,,,654.0,679.8,653.0,684.5,2021,Baa1,,2474.3,3.7463666702551,12.05607588426,,,,,
726,2021-11-30,300750.SZ,制造业,,,,,,,14.56381432743,678.15556025481,7188131.0,3291424.0,3061381.0,AMAC电气,,6,4,2330851200.0,2038656510.0,87.464035027204,0.0,0.0,,,,,,0.80871743335654,,,,,,,,,,,,,,,,,,,,0.35259157021994,-60504.0,-0.84172088683414,,,388606758360.0,一般法人,,,,,,,,684.76,680.0,673.33,685.66,2021,Baa1,,2474.3,3.7463666702551,12.05607588426,,,,,
727,2021-12-01,300750.SZ,制造业,,,,,,,14.56381432743,672.46340444388,6984571.0,2751401.0,3118379.0,AMAC电气,,6,4,2330851200.0,2038656510.0,87.464035027204,0.0,0.0,,,,,,0.80871743335654,,,,,,,,,,,,,,,,,,,,0.34260656298593,-231910.0,-3.3203184562087,,,384034914144.0,一般法人,,,,,,,,680.0,672.0,664.11,684.99,2021,Baa1,,2474.3,3.7463666702551,12.05607588426,,,,,
728,2021-12-02,300750.SZ,制造业,,,,,,,14.56381432743,682.90124478644,9178956.0,4151185.0,3524233.0,AMAC电气,,6,4,2330851200.0,2038656510.0,87.464035027204,0.0,0.0,,,,,,0.80871743335654,,,,,,,,,,,,,,,,,,,,0.45024534319418,443347.0,4.8300373157906,,,393178602576.0,一般法人,,,,,,,,671.98,688.0,669.0,689.2,2021,Baa1,,2474.3,3.7463666702551,12.05607588426,,,,,
729,2021-12-03,300750.SZ,制造业,,,,,,,14.56381432743,681.07041119987,8078164.0,3053468.0,3269854.0,AMAC电气,,6,4,2330851200.0,2038656510.0,87.464035027204,0.0,0.0,,,,,,0.80871743335654,,,,,,,,,,,,,,,,,,,,0.39624939073233,-228688.0,-2.8309402978201,,,392607122049.0,一般法人,,,,,,,,688.96,687.0,671.0,692.0,2021,Baa1,,2474.3,3.7463666702551,12.05607588426,,,,,
730,2021-12-06,300750.SZ,制造业,,,,,,,14.56381432743,666.83348036691,11261215.0,4095330.0,4900695.0,AMAC电气,,6,4,2330851200.0,2038656510.0,87.464035027204,0.0,0.0,,,,,,0.80871743335654,,,,,,,,,,,,,,,,,,,,0.55238412870249,-940803.0,-8.3543649597313,,,375622720786.56,一般法人,,,,,,,,676.1,657.28,656.0,680.2,2021,Baa1,,2474.3,3.7463666702551,12.05607588426,,,,,
731,2021-12-07,300750.SZ,制造业,,,,,,,14.56381432743,628.45357557001,22139147.0,10353236.0,12220559.0,AMAC电气,,6,4,2330851200.0,2038656510.0,87.464035027204,0.0,0.0,,,,,,0.80871743335654,,,,,,,,,,,,,,,,,,,,1.0859674933665,-2240919.0,-10.121975340784,,,359461251483.0,一般法人,,,,,,,,662.0,629.0,612.2,663.0,2021,Baa1,,2474.3,3.7463666702551,12.05607588426,,,,,
732,2021-12-08,300750.SZ,制造业,,,,,,,14.56381432743,637.75266370574,11886602.0,5645730.0,5487504.0,AMAC电气,,6,4,2330851200.0,2038656510.0,87.464035027204,0.0,0.0,,,,,,0.80871743335654,,,,,,,,,,,,,,,,,,,,0.58306055687625,-185.0,-0.0015563741429216,,,365176056753.0,一般法人,,,,,,,,634.79,639.0,626.25,644.78,2021,Baa1,,2474.3,3.7463666702551,12.05607588426,,,,,
733,2021-12-09,300750.SZ,制造业,,,,,,,14.56381432743,628.86584687108,13427209.0,5664319.0,6137402.0,AMAC电气,,6,4,2330851200.0,2038656510.0,87.464035027204,0.0,0.0,,,,,,0.80871743335654,,,,,,,,,,,,,,,,,,,,0.65863027607333,-789064.0,-5.8766047359507,,,362204358012.6,一般法人,,,,,,,,639.0,633.8,622.9,640.0,2021,Baa1,,2474.3,3.7463666702551,12.05607588426,,,,,
734,2021-12-10,300750.SZ,制造业,,,,,,,14.56381432743,642.44142380915,21384418.0,13993059.0,11107868.0,AMAC电气,,6,4,2330851200.0,2038656510.0,87.464035027204,0.0,0.0,,,,,,0.80871743335654,,,,,,,,,,,,,,,,,,,,1.0489465927735,2193180.0,10.25597236268,,,365718963253.65,一般法人,,,,,,,,622.22,639.95,621.18,653.36,2021,Baa1,,2474.3,3.7463666702551,12.05607588426,,,,,
735,2021-12-13,300750.SZ,制造业,工业,,,,,,14.56381432743,647.26331201177,16082778.0,8882930.0,7686745.0,AMAC电气,,6,4,2330851200.0,2038656510.0,87.464035027204,0.0,0.0,,,,,,0.80871743335654,,,,,,,,,,,,,,,,,,,,0.7888910133272,1303378.0,8.1041844885256,,,376239919755.72,一般法人,,,,,,,,639.9,658.36,630.08,660.66,2021,Baa1,,2474.3,3.7463666702551,12.05607588426,,,,,
736,2021-12-14,300750.SZ,制造业,工业,,,,,,14.56381432743,649.57842718094,8781080.0,3503893.0,3714115.0,AMAC电气,,6,4,2330851200.0,2038656510.0,87.464035027204,0.0,0.0,,,,,,0.80871743335654,,,,,,,,,,,,,,,,,,,,0.43072876460194,-177909.0,-2.0260491875715,,,372039537882.27,一般法人,,,,,,,,657.34,651.01,643.98,657.34,2021,Baa1,,2474.3,3.7463666702551,12.05607588426,,,,,
737,2021-12-15,300750.SZ,制造业,工业,,,,,,14.56381432743,653.59457954976,7048016.0,2717467.0,3076271.0,AMAC电气,,6,4,2330851200.0,2038656510.0,87.464035027204,0.0,0.0,,,,,,0.80871743335654,,,,,,,,,,,,,,,,,,,,0.34571866155128,-457934.0,-6.4973462035273,,,370890862023.0,一般法人,,,,,,,,649.43,649.0,646.95,661.0,2021,Baa1,,2474.3,3.7463666702551,12.05607588426,,,,,
738,2021-12-16,300750.SZ,制造业,工业,,,,,,14.56381432743,653.35216506006,6150222.0,2278497.0,2632459.0,AMAC电气,,6,4,2330851200.0,2038656510.0,87.464035027204,0.0,0.0,,,,,,0.80871743335654,,,,,,,,,,,,,,,,,,,,0.30168014914881,-628345.0,-10.216623074744,,,374354034016.62,一般法人,,,,,,,,657.3,655.06,647.08,657.3,2021,Baa1,,2474.3,3.7463666702551,12.05607588426,,,,,
739,2021-12-17,300750.SZ,制造业,工业,,,,,,14.56381432743,649.37542682251,13649081.0,8755147.0,9697956.0,AMAC电气,,6,4,2330851200.0,2038656510.0,87.464035027204,0.0,0.0,,,,,,0.80871743335654,,,,,,,,,,,,,,,,,,,,0.66951352192234,-686302.0,-5.0281920079454,,,372142404377.13,一般法人,,,,,,,,651.01,651.19,639.7,653.99,2021,Baa1,,2474.3,3.7463666702551,12.05607588426,,,,,
740,2021-12-20,300750.SZ,制造业,工业,,,,,,14.56381432743,622.03043898237,15511352.0,6310701.0,6565733.0,AMAC电气,,6,4,2330851200.0,2038656510.0,87.464035027204,0.0,0.0,,,,,,0.80871743335654,,,,,,,,,,,,,,,,,,,,0.7608614753841,-251121.0,-1.6189497859374,,,348723132380.67,一般法人,,,,,,,,649.0,610.21,607.68,649.0,2021,Baa1,,2474.3,3.7463666702551,12.05607588426,,,,,
741,2021-12-21,300750.SZ,制造业,工业,,,,,,14.56381432743,601.1290576351,12565780.0,5485305.0,5394431.0,AMAC电气,,6,4,2330851200.0,2038656510.0,87.464035027204,0.0,0.0,,,,,,0.80871743335654,,,,,,,,,,,,,,,,,,,,0.61637553645562,125763.0,1.0008371943485,,,345214241944.89,一般法人,,,,,,,,606.0,604.07,594.08,614.69,2021,Baa1,,2474.3,3.7463666702551,12.05607588426,,,,,
742,2021-12-22,300750.SZ,制造业,工业,,,,,,14.56381432743,610.32418725783,8361840.0,3582113.0,3568811.0,AMAC电气,,6,4,2330851200.0,2038656510.0,87.464035027204,0.0,0.0,,,,,,0.80871743335654,,,,,,,,,,,,,,,,,,,,0.41016424095887,68775.0,0.82248643839155,,,348740276796.48,一般法人,,,,,,,,608.8,610.24,603.0,617.0,2021,Baa1,,2474.3,3.7463666702551,12.05607588426,,,,,
743,2021-12-23,300750.SZ,制造业,工业,,,,,,14.56381432743,621.53380144732,7971819.0,3571046.0,2969434.0,AMAC电气,,6,4,2330851200.0,2038656510.0,87.464035027204,0.0,0.0,,,,,,0.80871743335654,,,,,,,,,,,,,,,,,,,,0.39103296513644,747001.0,9.3705213327096,,,355500891430.89,一般法人,,,,,,,,618.98,622.07,612.08,630.8,2021,Baa1,,2474.3,3.7463666702551,12.05607588426,,,,,
744,2021-12-24,300750.SZ,制造业,工业,,,,,,14.56381432743,581.97539152053,24608084.0,11408764.0,13477052.0,AMAC电气,,6,4,2330851200.0,2038656510.0,87.464035027204,0.0,0.0,,,,,,0.80871743335654,,,,,,,,,,,,,,,,,,,,1.207073574155,-2305341.0,-9.3682263113211,,,329629967973.6,一般法人,,,,,,,,624.0,576.8,563.0,625.25,2021,Baa1,,2474.3,3.7463666702551,12.05607588426,,,,,
745,2021-12-27,300750.SZ,制造业,工业,,,,,,14.56381432743,580.91963881038,10183543.0,4954291.0,4124792.0,AMAC电气,,6,4,2330851200.0,2038656510.0,87.464035027204,0.0,0.0,,,,,,0.80871743335654,,,,,,,,,,,,,,,,,,,,0.49952225644917,1017993.0,9.9964521188745,,,330658632922.2,一般法人,,,,,,,,574.2,578.6,573.5,587.99,2021,Baa1,,2474.3,3.7463666702551,12.05607588426,,,,,
746,2021-12-28,300750.SZ,制造业,工业,,,,,,14.56381432743,578.62906069357,9659574.0,3758050.0,3435896.0,AMAC电气,,6,4,2330851200.0,2038656510.0,87.464035027204,0.0,0.0,,,,,,0.80871743335654,,,,,,,,,,,,,,,,,,,,0.47382057510022,670563.0,6.9419520985087,,,334316108295.0,一般法人,,,,,,,,578.0,585.0,569.91,587.28,2021,Baa1,,2474.3,3.7463666702551,12.05607588426,,,,,
747,2021-12-29,300750.SZ,制造业,工业,,,,,,14.56381432743,575.20519556626,9963963.0,3898708.0,3990068.0,AMAC电气,,6,4,2330851200.0,2038656510.0,87.464035027204,0.0,0.0,,,,,,0.80871743335654,,,,,,,,,,,,,,,,,,,,0.48875143758278,-268241.0,-2.6921115624376,,,328915617314.85,一般法人,,,,,,,,585.0,575.55,569.78,585.99,2021,Baa1,,2474.3,3.7463666702551,12.05607588426,,,,,
748,2021-12-30,300750.SZ,制造业,工业,,,,,,14.56381432743,589.57576255464,12420946.0,5766412.0,5006539.0,AMAC电气,,6,4,2330851200.0,2038656510.0,87.464035027204,0.0,0.0,,,,,,0.80871743335654,,,,,,,,,,,,,,,,,,,,0.6092711518136,1032169.0,8.3099065079262,,,337173510930.0,一般法人,,,,,,,,577.0,590.0,575.57,596.29,2021,Baa1,,2474.3,3.7463666702551,12.05607588426,,,,,
749,2021-12-31,300750.SZ,制造业,工业,-5.3877066022296,-4.3470243085375,177734938700.0,56994250877.8,8715748596.55,15.256037436936,591.22182776824,9371117.0,4102025.0,3702646.0,AMAC电气,83601.0,6,4,2330851200.0,2038656510.0,87.464035027204,0.0,0.0,64.49,52.5052,2.0899,14.0189,,0.90310355289947,6.876,36.2585,21.4245,7.6939,26.2835,13.7015,5.9003341718681,175.6796,159.0563,192.61090675512,31.625643952874,115.4837130293,69.8953,0.8971,4.2812,3.0218,,,,0.45967120768177,-46183.0,-0.49282278729419,,,334854549876.0,一般法人,,340.22365977428,375.56295505674,378.08418029538,316.42046104138,163.12990234394,83.319070310221,598.3,588.0,582.0,605.99,2021,Baa1,,2474.3,3.7463666702551,12.05607588426,,,,,
750,2022-01-04,300750.SZ,制造业,工业,-5.3877066022296,-4.3470243085375,177734938700.0,56994250877.8,8715748596.55,15.256037436936,571.4565505697,17456845.0,7323687.0,6625770.0,AMAC电气,83601.0,6,4,2330851200.0,2038656510.0,87.464035027204,0.0,0.0,64.49,52.5052,2.0899,14.0189,,0.90310355289947,6.876,36.2585,21.4245,7.6939,26.2835,13.7015,5.9003341718681,175.6796,159.0563,192.61090675512,31.625643952874,115.4837130293,69.8953,0.8971,4.2812,3.0218,,,,0.85629162707748,-45359.0,-0.25983503892026,,,323966082199.76,一般法人,,340.22365977428,375.56295505674,378.08418029538,316.42046104138,163.12990234394,83.319070310221,606.0,568.88,561.0,607.0,2022,Baa1,,0.0,,,,,,,
751,2022-01-05,300750.SZ,制造业,工业,-5.3877066022296,-4.3470243085375,177734938700.0,56994250877.8,8715748596.55,15.256037436936,550.36911514496,16657881.0,7142470.0,8056476.0,AMAC电气,83601.0,6,4,2330851200.0,2038656510.0,87.464035027204,0.0,0.0,64.49,52.5052,2.0899,14.0189,,0.90310355289947,6.876,36.2585,21.4245,7.6939,26.2835,13.7015,5.9003341718681,175.6796,159.0563,192.61090675512,31.625643952874,115.4837130293,69.8953,0.8971,4.2812,3.0218,,,,0.81710091515122,-799202.0,-4.7977410812336,,,311790588532.5,一般法人,,340.22365977428,375.56295505674,378.08418029538,316.42046104138,163.12990234394,83.319070310221,566.4,547.5,540.0,566.88,2022,Baa1,,0.0,,,,,,,
752,2022-01-06,300750.SZ,制造业,工业,-5.3877066022296,-4.3470243085375,177734938700.0,56994250877.8,8715748596.55,15.256037436936,538.80756246127,13882602.0,5936946.0,4643709.0,AMAC电气,83601.0,6,4,2330851200.0,2038656510.0,87.464035027204,0.0,0.0,64.49,52.5052,2.0899,14.0189,,0.90310355289947,6.876,36.2585,21.4245,7.6939,26.2835,13.7015,5.9003341718681,175.6796,159.0563,192.61090675512,31.625643952874,115.4837130293,69.8953,0.8971,4.2812,3.0218,,,,0.68096817349579,483225.0,3.4807956030145,,,308356620954.69,一般法人,,340.22365977428,375.56295505674,378.08418029538,316.42046104138,163.12990234394,83.319070310221,538.51,541.47,531.79,547.0,2022,Baa1,,0.0,,,,,,,
753,2022-01-07,300750.SZ,制造业,工业,-5.3877066022296,-4.3470243085375,177734938700.0,56994250877.8,8715748596.55,15.256037436936,541.85686647327,13169468.0,5895916.0,5357481.0,AMAC电气,83601.0,6,4,2330851200.0,2038656510.0,87.464035027204,0.0,0.0,64.49,52.5052,2.0899,14.0189,,0.90310355289947,6.876,36.2585,21.4245,7.6939,26.2835,13.7015,5.9003341718681,175.6796,159.0563,192.61090675512,31.625643952874,115.4837130293,69.8953,0.8971,4.2812,3.0218,,,,0.645987587188,200870.0,1.5252704209464,,,307462536527.3,一般法人,,340.22365977428,375.56295505674,378.08418029538,316.42046104138,163.12990234394,83.319070310221,550.0,539.9,528.0,556.0,2022,Baa1,,0.0,,,,,,,
754,2022-01-10,300750.SZ,制造业,工业,-5.3877066022296,-4.3470243085375,177734938700.0,56994250877.8,8715748596.55,15.256037436936,535.84270361193,14862906.0,5519267.0,5809710.0,AMAC电气,83601.0,6,4,2330851200.0,2038656510.0,87.464035027204,0.0,0.0,64.49,52.5052,2.0899,14.0189,,0.90310355289947,6.876,36.2585,21.4245,7.6939,26.2835,13.7015,5.9003341718681,175.6796,159.0563,192.61090675512,31.625643952874,115.4837130293,69.8953,0.8971,4.2812,3.0218,,,,0.72905395916843,154202.0,1.0374956283785,,,306608315736.8,一般法人,,340.22365977428,375.56295505674,378.08418029538,316.42046104138,163.12990234394,83.319070310221,534.98,538.4,524.24,549.0,2022,Baa1,,0.0,,,,,,,
755,2022-01-11,300750.SZ,制造业,工业,-5.3877066022296,-4.3470243085375,177734938700.0,56994250877.8,8715748596.55,15.256037436936,540.90508321199,8472277.0,3478327.0,2757336.0,AMAC电气,83601.0,6,4,2330851200.0,2038656510.0,87.464035027204,0.0,0.0,64.49,52.5052,2.0899,14.0189,,0.90310355289947,6.876,36.2585,21.4245,7.6939,26.2835,13.7015,5.9003341718681,175.6796,159.0563,192.61090675512,31.625643952874,115.4837130293,69.8953,0.8971,4.2812,3.0218,,,,0.41558138697921,610611.0,7.2071652048204,,,305640198840.9,一般法人,,340.22365977428,375.56295505674,378.08418029538,316.42046104138,163.12990234394,83.319070310221,541.11,536.7,536.41,549.9,2022,Baa1,,0.0,,,,,,,
